x;f_isprime;f_mu;f_pi;f_li;f_r<100>
82.279;22;26.197;21.922;
82.378;22;26.2194;21.9427;
82.477;22;26.2419;21.9634;
82.576;22;26.2643;21.9841;
82.675;22;26.2867;22.0048;
82.774;22;26.3091;22.0255;
82.873;22;26.3315;22.0462;
82.972;22;26.354;22.0669;
83.071;23;26.3764;22.0876;
83.17;23;26.3988;22.1083;
83.269;23;26.4211;22.129;
83.368;23;26.4435;22.1497;
83.467;23;26.4659;22.1703;
83.566;23;26.4883;22.191;
83.665;23;26.5107;22.2116;
83.764;23;26.533;22.2323;
83.863;23;26.5554;22.2529;
83.962;23;26.5777;22.2736;
84.061;23;26.6001;22.2942;
84.16;23;26.6224;22.3149;
84.259;23;26.6447;22.3355;
84.358;23;26.6671;22.3561;
84.457;23;26.6894;22.3768;
84.556;23;26.7117;22.3974;
84.655;23;26.734;22.418;
84.754;23;26.7563;22.4386;
84.853;23;26.7786;22.4592;
84.952;23;26.8009;22.4798;
85.051;23;26.8232;22.5004;
85.15;23;26.8454;22.521;
85.249;23;26.8677;22.5416;
85.348;23;26.89;22.5622;
85.447;23;26.9122;22.5828;
85.546;23;26.9345;22.6033;
85.645;23;26.9567;22.6239;
85.744;23;26.979;22.6445;
85.843;23;27.0012;22.665;
85.942;23;27.0235;22.6856;
86.041;23;27.0457;22.7062;
86.14;23;27.0679;22.7267;
86.239;23;27.0901;22.7473;
86.338;23;27.1123;22.7678;
86.437;23;27.1345;22.7883;
86.536;23;27.1567;22.8089;
86.635;23;27.1789;22.8294;
86.734;23;27.2011;22.8499;
86.833;23;27.2233;22.8705;
86.932;23;27.2455;22.891;
87.031;23;27.2676;22.9115;
87.13;23;27.2898;22.932;
87.229;23;27.3119;22.9525;
87.328;23;27.3341;22.973;
87.427;23;27.3562;22.9935;
87.526;23;27.3784;23.014;
87.625;23;27.4005;23.0345;
87.724;23;27.4227;23.055;
87.823;23;27.4448;23.0754;
87.922;23;27.4669;23.0959;
88.021;23;27.489;23.1164;
88.12;23;27.5111;23.1369;
88.219;23;27.5332;23.1573;
88.318;23;27.5553;23.1778;
88.417;23;27.5774;23.1982;
88.516;23;27.5995;23.2187;
88.615;23;27.6216;23.2391;
88.714;23;27.6436;23.2596;
88.813;23;27.6657;23.28;
88.912;23;27.6878;23.3005;
89.011;24;27.7098;23.3209;
89.11;24;27.7319;23.3413;
89.209;24;27.7539;23.3617;
89.308;24;27.776;23.3822;
89.407;24;27.798;23.4026;
89.506;24;27.82;23.423;
89.605;24;27.8421;23.4434;
89.704;24;27.8641;23.4638;
89.803;24;27.8861;23.4842;
89.902;24;27.9081;23.5046;
90.001;24;27.9301;23.525;
90.1;24;27.9521;23.5454;
90.199;24;27.9741;23.5657;
90.298;24;27.9961;23.5861;
90.397;24;28.0181;23.6065;
90.496;24;28.04;23.6269;
90.595;24;28.062;23.6472;
90.694;24;28.084;23.6676;
90.793;24;28.1059;23.688;
90.892;24;28.1279;23.7083;
90.991;24;28.1499;23.7287;
91.09;24;28.1718;23.749;
91.189;24;28.1937;23.7693;
91.288;24;28.2157;23.7897;
91.387;24;28.2376;23.81;
91.486;24;28.2595;23.8304;
91.585;24;28.2814;23.8507;
91.684;24;28.3034;23.871;
91.783;24;28.3253;23.8913;
91.882;24;28.3472;23.9116;
91.981;24;28.3691;23.9319;
92.08;24;28.391;23.9523;
92.179;24;28.4128;23.9726;
92.278;24;28.4347;23.9929;
92.377;24;28.4566;24.0132;
92.476;24;28.4785;24.0334;
92.575;24;28.5003;24.0537;
92.674;24;28.5222;24.074;
92.773;24;28.5441;24.0943;
92.872;24;28.5659;24.1146;
92.971;24;28.5878;24.1349;
93.07;24;28.6096;24.1551;
93.169;24;28.6314;24.1754;
93.268;24;28.6533;24.1956;
93.367;24;28.6751;24.2159;
93.466;24;28.6969;24.2362;
93.565;24;28.7187;24.2564;
93.664;24;28.7405;24.2767;
93.763;24;28.7623;24.2969;
93.862;24;28.7841;24.3171;
93.961;24;28.8059;24.3374;
94.06;24;28.8277;24.3576;
94.159;24;28.8495;24.3778;
94.258;24;28.8713;24.3981;
94.357;24;28.8931;24.4183;
94.456;24;28.9148;24.4385;
94.555;24;28.9366;24.4587;
94.654;24;28.9584;24.4789;
94.753;24;28.9801;24.4991;
94.852;24;29.0019;24.5193;
94.951;24;29.0236;24.5395;
95.05;24;29.0453;24.5597;
95.149;24;29.0671;24.5799;
95.248;24;29.0888;24.6001;
95.347;24;29.1105;24.6203;
95.446;24;29.1323;24.6404;
95.545;24;29.154;24.6606;
95.644;24;29.1757;24.6808;
95.743;24;29.1974;24.701;
95.842;24;29.2191;24.7211;
95.941;24;29.2408;24.7413;
96.04;24;29.2625;24.7614;
96.139;24;29.2842;24.7816;
96.238;24;29.3058;24.8017;
96.337;24;29.3275;24.8219;
96.436;24;29.3492;24.842;
96.535;24;29.3708;24.8622;
96.634;24;29.3925;24.8823;
96.733;24;29.4142;24.9024;
96.832;24;29.4358;24.9226;
96.931;24;29.4575;24.9427;
97.03;25;29.4791;24.9628;
97.129;25;29.5007;24.9829;
97.228;25;29.5224;25.003;
97.327;25;29.544;25.0231;
97.426;25;29.5656;25.0432;
97.525;25;29.5872;25.0633;
97.624;25;29.6089;25.0834;
97.723;25;29.6305;25.1035;
97.822;25;29.6521;25.1236;
97.921;25;29.6737;25.1437;
98.02;25;29.6953;25.1638;
98.119;25;29.7168;25.1839;
98.218;25;29.7384;25.204;
98.317;25;29.76;25.224;
98.416;25;29.7816;25.2441;
98.515;25;29.8032;25.2642;
98.614;25;29.8247;25.2842;
98.713;25;29.8463;25.3043;
98.812;25;29.8678;25.3243;
98.911;25;29.8894;25.3444;
99.01;25;29.9109;25.3644;
99.109;25;29.9325;25.3845;
99.208;25;29.954;25.4045;
99.307;25;29.9755;25.4246;
99.406;25;29.9971;25.4446;
99.505;25;30.0186;25.4646;
99.604;25;30.0401;25.4847;
99.703;25;30.0616;25.5047;
99.802;25;30.0831;25.5247;
99.901;25;30.1046;25.5447;
100;25;30.1261;25.5647;
